dog_id,df_feedings_per_day,df_diet_consistency,df_supplements,df_primary_diet_component_organic,df_primary_diet_component_grain_free
41251,2,1,False,False,False
12598,2,1,False,False,False
77873,2,1,False,True,True
33572,2,1,False,False,True
27798,2,1,False,False,False
45433,2,1,False,False,True
55579,2,1,True,False,False
81201,2,1,True,False,False
31399,4,1,True,True,True
27387,4,1,True,False,False
102284,4,2,True,False,False
95,2,1,False,True,False
63676,2,1,False,False,False
46129,2,1,False,False,False
90731,2,1,False,True,True
76703,4,1,True,False,False
24470,2,1,True,False,True
103310,2,2,True,False,True
76278,2,1,False,False,False
28560,2,1,True,False,True
38637,4,1,True,True,True
5076,4,1,True,False,False
1941,2,2,False,True,True
2433,2,1,False,False,False
23309,2,1,True,False,False
95795,2,1,True,False,False
96694,4,1,False,False,False
57826,2,1,True,False,False
12814,4,2,True,False,True
87504,4,2,True,False,False
57783,2,1,False,True,True
45241,2,1,False,False,False
38607,2,1,True,True,True
53078,4,1,True,False,False
94311,2,2,False,True,False
32615,2,3,False,True,True
90067,1,1,True,False,True
5760,2,1,False,False,False
65872,2,1,False,False,False
37639,2,1,True,False,False
43770,2,1,False,False,False
11884,2,1,True,True,True
17533,4,1,True,False,True
64777,2,2,True,False,False
74595,2,1,False,False,True
61047,1,1,True,False,True
8403,2,2,False,False,True
79229,4,3,False,False,False
11502,4,1,True,True,False
37376,2,1,True,False,False
75265,2,1,True,False,False
21403,2,1,False,True,False
58796,4,1,True,False,False
11553,4,2,True,False,True
68122,3,1,True,False,True
36668,2,1,True,False,False
55219,2,2,False,False,False
93547,2,1,True,False,False
98376,2,1,True,False,False
57158,1,1,False,False,False
34199,2,1,False,False,False
100593,2,1,False,False,False
7283,1,1,True,False,False
1949,2,1,True,True,False
57096,2,2,True,False,True
52785,1,1,True,False,False
46291,2,1,True,False,False
42901,3,1,False,False,True
10279,2,1,True,False,False
66410,2,1,True,False,False
43291,3,2,True,False,True
71215,2,1,True,False,False
97845,2,1,False,False,False
75621,2,2,True,False,False
59877,2,2,True,False,True
60161,2,1,False,False,True
4434,2,1,False,False,False
70733,4,1,False,False,False
100998,2,1,False,False,False
90917,2,2,False,True,False
45548,2,1,False,False,False
10604,2,1,True,False,False
96684,4,1,False,False,False
57467,2,1,False,True,False
20383,2,1,False,False,True
57004,2,1,True,True,True
46559,2,1,True,False,False
94376,4,1,True,False,False
97010,2,1,False,False,False
86940,2,1,True,False,True
70924,2,1,False,False,True
36317,2,2,False,False,False
45982,2,1,False,False,False
44840,4,1,True,True,False
66978,2,1,False,False,True
103637,2,1,False,False,False
7394,4,1,True,False,False
49116,2,1,True,False,True
65917,2,1,False,False,True
89755,4,1,True,False,False
64984,2,1,True,False,False
5685,2,2,False,False,False
44721,2,1,False,False,False
41325,1,1,False,True,True
94824,2,1,False,True,True
14174,2,1,True,False,False
92361,3,1,False,False,False
74724,2,1,False,True,True
16214,2,1,False,True,True
99809,2,1,True,False,False
28236,1,1,True,False,False
100838,2,1,False,True,True
91769,2,1,False,False,False
5820,2,2,False,False,True
13878,2,1,True,False,False
12869,2,1,True,True,True
58437,4,1,False,False,True
90214,2,1,True,False,False
7421,3,1,False,False,False
66777,2,1,True,False,True
76680,2,1,True,False,False
12884,3,1,False,False,True
10759,2,1,True,True,False
28076,2,1,True,False,False
28640,3,1,False,False,True
57553,2,1,True,False,True
30360,2,1,False,False,False
12845,3,1,False,False,False
28170,1,2,True,False,False
68353,2,1,False,False,False
48389,2,1,True,False,True
93855,2,1,False,False,True
38626,2,1,True,False,True
61349,4,2,False,False,True
11759,2,1,True,True,False
45618,2,1,True,False,False
35637,2,1,False,True,True
10410,4,1,True,False,True
67769,2,1,True,False,False
88620,4,1,True,True,True
31811,2,1,True,False,False
100106,3,1,False,False,False
55855,2,1,True,False,False
75817,2,1,True,False,False
34276,2,1,False,False,False
47464,2,1,True,False,False
33332,2,1,False,False,False
1262,1,1,True,False,True
98020,4,1,False,False,False
88465,2,1,False,True,True
14326,2,2,False,True,False
31001,2,1,True,False,False
42011,2,1,False,False,False
23403,4,2,True,False,False
15264,2,1,True,True,True
79812,2,1,False,False,False
86738,4,1,True,False,False
99999,1,1,False,False,False
86292,2,2,True,False,True
94419,2,1,True,False,True
99111,2,1,False,False,False
7504,2,1,False,False,True
96038,2,1,True,False,False
29662,2,2,True,False,False
76976,3,1,True,False,False
91727,1,1,True,True,False
102310,3,1,False,False,False
513,2,1,False,False,False
27696,2,1,False,False,False
95081,3,1,False,False,False
88268,2,1,True,False,False
58403,3,1,True,False,False
81956,2,1,True,False,False
7869,2,1,False,False,False
86970,2,1,True,False,True
30972,2,1,True,False,False
96071,4,1,False,False,False
70271,2,1,True,False,True
80049,2,1,False,False,True
89311,2,1,True,False,False
68143,2,1,True,True,False
20472,2,1,False,False,False
82967,2,1,False,False,True
95938,4,1,False,False,False
82623,2,1,False,False,False
32817,4,1,False,False,False
77966,2,1,True,False,True
24722,2,1,False,False,False
90494,2,1,True,False,True
81058,2,1,True,False,False
69734,2,1,True,False,False
1149,3,1,False,False,True
92853,2,1,True,False,False
630,2,1,False,False,True
97971,2,2,True,False,False
98213,2,1,False,True,True
70424,1,1,False,True,True
102323,2,1,False,False,False
44188,1,1,True,False,False
62069,4,2,True,False,False
18241,2,2,True,False,False
60578,2,1,True,False,False
79361,2,1,True,False,False
62189,2,1,True,True,True
57622,2,1,False,True,True
85427,2,1,True,False,False
3548,2,1,True,True,False
65647,2,1,True,False,False
82709,1,1,True,False,False
25979,2,1,False,True,False
82482,2,1,True,False,False
86941,2,1,False,False,True
44169,2,1,True,True,True
70218,2,1,True,False,False
55797,4,1,True,True,False
61728,2,1,True,False,False
77068,3,1,False,True,True
51216,2,1,False,False,False
90718,1,1,True,False,True
52049,2,1,False,True,False
32543,2,1,True,False,False
4988,2,1,True,False,False
8245,2,2,False,True,True
34142,2,3,False,True,True
48144,4,1,True,False,False
93927,2,1,True,False,False
84732,2,1,False,False,False
70208,2,1,False,False,False
5212,3,1,False,False,False
54889,2,1,False,False,False
56403,2,1,True,False,False
74773,3,1,True,False,True
43401,2,1,True,False,False
10514,2,2,True,False,True
93268,2,1,False,False,False
76542,2,1,True,False,False
78234,3,1,False,False,False
16106,2,1,True,False,True
54561,1,2,False,False,True
8253,2,1,False,False,False
96095,2,1,True,False,False
98906,2,1,True,False,True
42198,2,1,True,True,False
102585,4,2,False,True,True
92275,3,1,False,False,True
23282,4,1,True,False,True
52369,2,1,True,False,False
62741,2,1,True,True,True
95211,1,1,False,True,False
55221,2,1,False,False,False
10320,4,1,True,False,True
76699,2,1,False,False,False
20718,2,1,True,True,True
42769,2,1,False,True,True
83799,2,1,False,False,False
15494,2,1,False,True,True
24432,2,1,True,True,False
88859,2,1,True,False,False
27873,4,1,True,False,False
17840,4,1,False,False,True
84329,3,1,False,False,False
8691,2,1,True,False,True
74807,2,1,True,False,False
27114,2,1,False,True,True
82719,2,1,False,False,True
76718,2,1,True,False,False
91024,2,1,False,False,False
66803,2,1,False,True,True
16183,2,1,True,False,True
80702,2,1,False,False,False
83011,1,1,False,False,False
92470,2,1,False,True,True
24165,3,1,False,False,False
62568,2,1,False,False,True
3800,3,1,True,False,False
7136,2,1,True,False,False
77185,2,1,False,True,True
7467,2,1,False,True,True
82202,2,2,False,False,True
59375,2,1,False,False,True
76199,1,1,False,False,False
51302,2,1,False,False,True
63772,2,1,True,False,False
37874,2,1,False,True,False
100978,2,1,False,False,False
58310,2,1,False,False,False
80382,2,1,False,False,False
2926,1,1,False,True,True
101548,4,1,False,False,False
33913,4,1,True,False,True
12289,3,1,False,False,True
64054,2,1,True,False,False
84580,2,1,True,False,True
74183,2,1,True,True,False
16361,2,1,False,False,True
51969,2,1,True,True,True
73391,4,2,False,False,False
32385,2,1,True,False,False
42109,1,1,False,False,True
61040,2,1,True,False,False
28871,4,1,True,False,True
24155,2,1,False,False,False
56178,2,1,False,False,False
43596,2,1,True,False,False
87706,2,1,False,False,False
89414,4,2,False,False,True
41938,4,1,True,False,False
93366,2,1,False,False,False
94655,2,1,True,False,False
93663,2,1,False,False,False
54354,4,1,True,False,True
11813,1,1,True,False,True
37735,4,1,True,False,True
89583,2,1,True,False,True
92278,4,1,True,False,True
37189,2,1,True,False,False
38072,2,1,False,False,True
35027,2,1,True,False,False
72481,2,1,True,False,False
70257,4,1,False,True,False
90009,2,2,False,False,False
66375,2,1,True,True,False
44277,2,1,True,False,True
90329,2,1,True,False,False
76732,4,1,False,False,False
87380,2,1,False,False,True
42685,2,1,False,False,False
52899,4,1,True,False,False
102630,2,2,True,True,True
65856,2,2,False,False,False
27480,2,1,False,True,True
2363,3,2,False,False,False
2093,2,1,False,False,True
71277,2,1,True,False,False
33255,2,1,False,False,True
103095,3,1,True,False,False
103500,1,1,False,False,False
72121,2,1,True,True,True
31699,4,1,True,False,True
17660,2,1,True,False,False
73687,2,1,True,False,True
12811,3,1,False,False,False
20573,1,1,False,False,True
39137,4,1,True,False,False
55336,2,1,False,False,False
93577,2,1,False,True,True
42144,2,1,False,False,False
89771,2,1,True,False,False
26668,1,1,False,False,False
93591,2,1,False,False,False
100865,4,2,True,False,False
22320,1,1,True,False,False
26299,2,1,True,False,True
70662,2,1,False,False,False
7516,2,1,False,False,True
90425,2,1,True,True,True
46648,2,1,False,False,False
103399,2,1,False,False,False
82102,2,2,True,True,True
76454,2,1,False,True,True
6558,2,1,False,False,False
58120,2,1,True,False,False
87697,2,1,False,False,False
32711,2,1,False,False,False
49891,3,1,False,True,True
36329,3,1,False,False,False
80948,1,1,True,False,False
9532,1,1,False,False,False
69643,1,1,True,False,False
98375,2,1,True,True,False
65424,2,1,False,True,True
45594,2,1,False,True,True
68067,2,1,True,False,False
93916,2,1,False,False,False
45943,2,1,True,True,True
92124,3,1,False,True,True
83098,2,1,False,True,False
97918,2,1,False,False,False
78817,2,1,False,False,True
12278,2,1,True,True,True
42536,2,1,False,False,False
67766,2,1,False,False,False
40900,2,1,False,False,False
41337,2,1,True,False,True
97847,2,1,False,False,True
40976,3,1,True,False,True
34100,1,1,True,False,False
94049,2,1,True,False,True
80349,2,2,True,False,False
27919,2,1,False,False,True
96453,2,1,True,False,False
4204,2,1,False,False,False
67505,2,1,False,True,False
86512,2,1,True,True,True
7379,2,2,False,False,True
101038,2,1,False,False,True
49009,2,1,True,False,False
45374,2,2,False,False,False
1563,2,1,False,False,False
2340,3,2,True,False,True
81341,2,1,False,False,False
98066,4,2,True,False,True
71095,2,1,True,False,False
15504,2,2,False,True,True
3647,2,1,False,False,False
89726,2,1,False,False,False
19118,3,2,True,False,False
36785,2,1,False,False,True
59141,2,1,False,False,True
57312,2,1,False,False,False
40529,3,1,True,False,False
78528,2,3,False,True,False
72789,2,1,False,False,False
19863,2,1,False,False,False
60754,2,1,True,False,False
75948,2,1,True,True,True
90551,2,1,False,True,True
55941,2,1,False,False,False
74281,4,1,True,False,True
86777,2,1,True,False,False
96775,1,1,True,False,False
100821,2,1,False,False,False
29124,2,2,False,False,True
87724,3,1,False,False,False
77829,2,1,False,False,False
31701,2,1,False,False,True
2301,2,1,True,False,True
37814,2,1,False,True,False
40554,2,3,True,False,False
83857,2,1,False,False,False
89886,2,1,False,True,False
82032,2,1,False,False,False
21968,2,1,False,True,True
46355,2,1,True,False,False
72167,2,1,True,False,False
68035,2,2,True,False,False
28422,2,1,False,False,False
2942,2,1,False,True,False
33534,2,1,False,False,False
17810,2,1,False,True,True
88726,4,1,True,False,False
101975,3,1,True,False,False
91700,2,1,True,False,False
100439,2,1,True,False,False
11623,3,2,False,False,True
61073,2,1,True,False,False
69658,2,1,True,False,True
8348,2,1,False,False,False
89423,4,1,False,True,False
75538,2,1,True,False,False
68432,2,1,False,False,False
86666,2,1,True,True,False
79465,2,3,False,False,False
94665,2,1,True,True,False
102992,2,1,True,False,False
47514,2,1,False,False,False
13081,2,1,True,False,False
47609,4,1,False,False,False
51398,2,2,True,False,True
71253,2,1,True,False,False
95100,2,1,False,False,True
40185,2,1,False,False,False
35973,2,1,True,False,True
37373,2,1,True,False,False
3158,2,1,True,False,False
80614,2,1,False,False,False
21811,2,1,False,False,False
85106,3,1,True,False,False
24854,2,1,False,True,False
5627,2,1,True,False,False
84127,2,1,True,False,False
31508,2,1,False,False,False
73199,2,1,True,False,False
69619,2,1,False,True,False
77522,2,1,False,False,False
28813,4,1,True,False,False
2961,2,2,False,False,True
3676,2,1,False,False,False
69457,2,2,False,True,True
90296,1,1,True,False,False
72129,2,1,False,True,False
22024,4,1,False,False,False
28792,4,1,False,True,True
50998,2,1,False,False,False
17516,2,1,False,True,True
5281,2,2,True,False,False
6917,2,2,False,False,False
55024,2,1,True,True,False
24763,2,1,False,False,True
56961,1,1,True,False,True
87108,2,1,False,False,True
60733,2,1,False,False,False
30314,2,1,True,False,False
8020,3,1,True,False,False
85370,2,1,False,False,True
47373,2,1,False,True,True
11769,4,1,False,True,False
38466,2,1,True,False,False
85263,2,1,True,False,True
73096,2,1,False,False,False
86715,1,1,True,True,True
21588,2,1,False,False,False
9963,2,1,False,False,True
39805,4,2,True,False,False
42906,2,1,False,False,False
14334,2,3,True,False,True
35879,2,1,True,False,False
6363,2,1,False,False,False
44672,4,1,False,False,False
74632,2,1,False,True,False
50298,2,1,True,False,False
45105,2,1,True,False,True
17620,2,1,True,True,True
90403,3,2,False,True,True
66473,2,1,True,False,False
81707,2,1,True,False,True
15845,1,1,True,True,True
87870,2,1,True,True,True
50907,2,1,False,False,False
34206,2,1,False,False,False
76511,2,1,True,False,False
18648,2,1,True,True,True
80865,2,1,True,True,True
51394,1,1,True,False,True
64398,2,1,True,False,True
27063,2,1,True,False,False
60731,3,1,False,False,False
33965,1,1,True,False,False
82279,1,1,False,False,True
8166,2,1,True,False,True
82394,2,1,False,False,True
87365,1,1,False,False,False
45211,2,1,True,True,False
16841,2,1,True,False,False
51518,2,1,False,False,False
35824,2,1,False,False,False
71374,2,1,True,False,True
70122,2,1,True,False,True
86858,4,3,False,False,True
52183,3,1,False,False,False
67353,2,1,True,False,True
84592,3,1,False,False,False
99487,3,1,True,False,False
4982,2,1,True,False,False
8571,2,1,True,False,True
15316,2,1,False,False,False
98034,3,2,True,False,False
25446,4,1,True,True,True
8264,2,1,False,False,False
93792,4,1,True,False,False
22672,2,1,True,False,False
93602,2,1,False,True,False
26960,2,1,False,False,True
66333,2,1,False,True,False
39763,2,1,False,True,True
88930,3,1,False,False,True
64639,2,1,True,False,False
57262,1,1,False,False,True
3309,2,1,True,True,False
29783,2,1,False,False,False
102021,2,1,False,False,False
75313,2,1,False,False,False
90152,2,1,False,False,True
59914,2,1,True,True,True
36125,3,1,False,True,True
64445,2,1,False,False,True
81969,2,1,False,False,False
81102,2,1,False,False,True
68184,2,1,True,False,True
91661,4,1,False,False,False
83511,2,1,False,False,True
21903,2,1,True,False,False
55528,4,1,False,False,True
1099,2,1,False,True,True
25927,2,1,False,False,True
839,2,1,False,False,False
100124,2,1,False,False,False
53167,2,1,True,False,False
67831,2,1,False,False,True
89789,4,1,True,True,True
37396,4,1,True,False,False
10194,1,1,False,True,True
16353,2,1,True,False,False
17830,2,1,False,False,False
16990,1,1,False,False,True
82239,2,1,False,False,False
76735,2,1,False,False,True
85441,4,2,False,False,False
26289,2,2,False,False,True
47125,1,1,False,False,False
97882,2,1,True,False,False
102416,2,1,False,False,False
34626,2,1,False,False,False
77962,2,2,True,False,False
930,1,1,False,True,True
97258,1,1,True,True,True
61173,2,1,False,False,True
46276,2,1,False,True,True
72336,3,1,False,True,True
99817,2,1,False,False,True
82033,2,1,True,False,False
95230,2,1,True,False,True
98661,1,1,False,True,True
16960,2,1,True,False,False
